,index,postId,Score,UserId,CommentCount,Reputation,Views,UpVotes,DownVotes
79920,80131,93730,0,55746,2,2538,252,15,5
79921,80132,93750,0,55746,6,2538,252,15,5
79922,80133,93774,1,55746,1,2538,252,15,5
79923,80134,93778,1,55746,3,2538,252,15,5
79924,80135,93791,0,55746,5,2538,252,15,5
79925,80136,93862,0,55746,0,2538,252,15,5
79926,80137,93886,1,55746,3,2538,252,15,5
79927,80138,93926,1,55746,0,2538,252,15,5
79928,80139,94164,0,55746,3,2538,252,15,5
79929,80140,94166,0,55746,1,2538,252,15,5
79930,80141,94171,8,55746,0,2538,252,15,5
79931,80142,94251,2,55746,0,2538,252,15,5
79932,80143,94258,2,55746,5,2538,252,15,5
79933,80144,94260,1,55746,0,2538,252,15,5
79934,80145,94282,1,55746,6,2538,252,15,5
79935,80146,94283,1,55746,0,2538,252,15,5
79936,80147,94289,2,55746,5,2538,252,15,5
79937,80148,94296,2,55746,6,2538,252,15,5
79938,80149,94368,1,55746,0,2538,252,15,5
79939,80150,94372,0,55746,14,2538,252,15,5
79940,80151,94439,1,55746,0,2538,252,15,5
79941,80152,94446,2,55746,1,2538,252,15,5
79942,80153,94448,1,55746,0,2538,252,15,5
79943,80154,94507,0,55746,0,2538,252,15,5
79944,80155,94715,4,55746,3,2538,252,15,5
79945,80156,94726,1,55746,0,2538,252,15,5
79946,80157,94727,2,55746,8,2538,252,15,5
79947,80158,94736,0,55746,0,2538,252,15,5
79948,80159,94786,0,55746,1,2538,252,15,5
79949,80160,94871,0,55746,0,2538,252,15,5
79950,80161,94877,3,55746,2,2538,252,15,5
79951,80162,94953,1,55746,3,2538,252,15,5
79952,80163,94954,0,55746,0,2538,252,15,5
79953,80164,94955,0,55746,1,2538,252,15,5
79954,80165,94956,4,55746,6,2538,252,15,5
79955,80166,94957,1,55746,0,2538,252,15,5
79956,80167,95041,0,55746,2,2538,252,15,5
79957,80168,95077,1,55746,0,2538,252,15,5
79958,80169,95178,0,55746,0,2538,252,15,5
79959,80170,95695,1,55746,0,2538,252,15,5
79960,80171,95837,1,55746,7,2538,252,15,5
79961,80172,95840,1,55746,0,2538,252,15,5
79962,80173,95861,1,55746,1,2538,252,15,5
79963,80174,95865,1,55746,3,2538,252,15,5
79964,80175,96001,1,55746,0,2538,252,15,5
79965,80176,96097,0,55746,2,2538,252,15,5
79966,80177,96098,1,55746,13,2538,252,15,5
79967,80178,96101,0,55746,0,2538,252,15,5
79968,80179,96155,0,55746,0,2538,252,15,5
79969,80180,96515,0,55746,1,2538,252,15,5
79970,80181,96602,5,55746,6,2538,252,15,5
79971,80182,96936,2,55746,2,2538,252,15,5
79972,80183,96952,2,55746,4,2538,252,15,5
79973,80184,96955,-1,55746,0,2538,252,15,5
79974,80185,96969,1,55746,0,2538,252,15,5
79975,80186,97133,8,55746,4,2538,252,15,5
79976,80187,97287,2,55746,0,2538,252,15,5
79977,80188,97288,1,55746,0,2538,252,15,5
79978,80189,97295,1,55746,2,2538,252,15,5
79979,80190,97300,2,55746,4,2538,252,15,5
79980,80191,97321,1,55746,0,2538,252,15,5
79981,80192,97378,0,55746,0,2538,252,15,5
79982,80193,97394,0,55746,1,2538,252,15,5
79983,80194,97407,0,55746,1,2538,252,15,5
79984,80195,97534,2,55746,0,2538,252,15,5
79985,80196,97567,3,55746,4,2538,252,15,5
79986,80197,97610,0,55746,0,2538,252,15,5
79987,80198,97679,1,55746,3,2538,252,15,5
79988,80199,97719,0,55746,0,2538,252,15,5
79989,80200,97840,2,55746,5,2538,252,15,5
79990,80201,99164,1,55746,0,2538,252,15,5
79991,80202,99623,2,55746,2,2538,252,15,5
79992,80203,99650,2,55746,2,2538,252,15,5
79993,80204,99704,0,55746,0,2538,252,15,5
79994,80205,99773,0,55746,0,2538,252,15,5
79995,80206,99890,1,55746,1,2538,252,15,5
79996,80207,100333,2,55746,0,2538,252,15,5
79997,80208,100366,1,55746,0,2538,252,15,5
79998,80209,107497,1,55746,5,2538,252,15,5
79999,80210,107760,0,55746,2,2538,252,15,5
80000,80211,107821,6,55746,13,2538,252,15,5
80001,80212,108558,0,55746,0,2538,252,15,5
80002,80213,108561,0,55746,0,2538,252,15,5
80003,80214,108726,0,55746,0,2538,252,15,5
80004,80215,114998,-1,55746,0,2538,252,15,5
80005,80216,115116,0,55746,2,2538,252,15,5
80006,80217,115117,1,55746,4,2538,252,15,5
80007,80218,115121,1,55746,1,2538,252,15,5
80008,80219,87903,1,55746,1,6,0,0,0
80009,80220,87904,3,55746,2,16,0,0,0
80010,80221,87905,0,55746,2,1,0,0,0
80011,80222,87914,0,55746,1,1,0,0,0
80012,80223,87929,0,55746,0,115,6,3,0
80013,80224,97846,0,55746,0,115,6,3,0
80014,80225,99162,0,55746,0,115,6,3,0
80015,80226,99911,1,55746,2,115,6,3,0
80016,80227,99996,0,55746,1,115,6,3,0
80017,80228,108964,1,55746,0,115,6,3,0
80018,80229,109804,0,55746,5,115,6,3,0
80019,80230,114952,0,55746,0,115,6,3,0
80020,80231,87933,1,55746,2,6,0,0,0
80021,80232,87942,4,55746,1,21,1,0,0
80022,80233,87943,0,55746,4,1,0,0,0
80023,80234,87946,5,55746,2,137,30,7,0
80024,80235,89422,1,55746,6,137,30,7,0
80025,80236,89851,0,55746,0,137,30,7,0
80026,80237,87958,1,55746,0,11,0,0,0
80027,80238,87965,0,55746,3,11,1,0,0
80028,80239,89146,2,55746,0,11,1,0,0
80029,80240,87967,0,55746,2,1,1,0,0
80030,80241,87974,0,55746,0,1,0,0,0
80031,80242,87985,1,55746,0,15,2,0,0
80032,80243,88482,1,55746,4,15,2,0,0
80033,80244,87986,1,55746,4,170,9,4,0
80034,80245,88035,0,55746,1,170,9,4,0
80035,80246,92004,1,55746,6,170,9,4,0
80036,80247,92147,1,55746,8,170,9,4,0
80037,80248,100850,7,55746,3,170,9,4,0
80038,80249,103847,4,55746,4,170,9,4,0
80039,80250,104027,7,55746,0,170,9,4,0
80040,80251,104504,1,55746,0,170,9,4,0
80041,80252,87988,0,55746,4,1,6,0,0
80042,80253,87993,0,55746,3,1,0,0,0
80043,80254,87997,1,55746,0,6,0,0,0
80044,80255,87998,2,55746,1,21,0,0,0
80045,80256,88000,0,55746,0,6,9,0,0
80046,80257,104158,0,55746,0,6,9,0,0
80047,80258,104727,1,55746,0,6,9,0,0
80048,80259,104877,0,55746,0,6,9,0,0
80049,80260,88004,2,55746,1,21,2,0,0
80050,80261,88010,3,55746,0,36,4,2,0
80051,80262,101177,0,55746,0,36,4,2,0
80052,80263,103018,0,55746,0,36,4,2,0
80053,80264,103726,0,55746,0,36,4,2,0
80054,80265,104612,4,55746,2,36,4,2,0
80055,80266,88011,1,55746,0,8,0,0,0
80056,80267,88012,3,55746,4,21,20,11,0
80057,80268,88017,0,55746,0,1,0,0,0
80058,80269,88026,0,55746,0,1,0,0,0
80059,80270,88027,2,55746,1,11,0,0,0
80060,80271,88029,2,55746,0,411,47,10,5
80061,80272,88030,1,55746,0,411,47,10,5
80062,80273,88060,1,55746,0,411,47,10,5
80063,80274,88099,1,55746,0,411,47,10,5
80064,80275,88440,1,55746,0,411,47,10,5
80065,80276,88467,0,55746,6,411,47,10,5
80066,80277,88735,0,55746,0,411,47,10,5
80067,80278,88741,1,55746,14,411,47,10,5
80068,80279,89402,3,55746,1,411,47,10,5
80069,80280,89446,0,55746,2,411,47,10,5
80070,80281,90077,1,55746,2,411,47,10,5
80071,80282,90094,0,55746,0,411,47,10,5
80072,80283,90095,1,55746,0,411,47,10,5
80073,80284,90096,4,55746,2,411,47,10,5
80074,80285,90517,0,55746,15,411,47,10,5
80075,80286,90637,0,55746,0,411,47,10,5
80076,80287,90657,1,55746,8,411,47,10,5
80077,80288,90721,1,55746,3,411,47,10,5
80078,80289,90973,1,55746,9,411,47,10,5
80079,80290,91070,1,55746,0,411,47,10,5
80080,80291,91837,1,55746,2,411,47,10,5
80081,80292,91868,1,55746,0,411,47,10,5
80082,80293,91942,0,55746,0,411,47,10,5
80083,80294,92151,0,55746,0,411,47,10,5
80084,80295,92893,0,55746,6,411,47,10,5
80085,80296,92951,2,55746,4,411,47,10,5
80086,80297,94275,0,55746,2,411,47,10,5
80087,80298,110461,1,55746,2,411,47,10,5
80088,80299,110491,1,55746,0,411,47,10,5
80089,80300,110719,1,55746,4,411,47,10,5
80090,80301,88034,2,55746,0,11,0,0,0
80091,80302,88037,1,55746,0,111,1,2,0
80092,80303,88038,2,55746,11,61,1,1,0
80093,80304,88051,0,55746,1,1,0,0,0
80094,80305,88056,0,55746,0,1,0,0,0
80095,80306,88059,1,55746,1,6,0,0,0
80096,80307,88062,1,55746,10,9,2,0,0
80097,80308,88065,35,55746,14,278,3,36,0
80098,80309,88071,0,55746,2,1,0,0,0
80099,80310,88081,2,55746,6,11,0,0,0
80100,80311,88082,2,55746,4,13,0,0,0
80101,80312,88085,1,55746,0,138,2,5,0
80102,80313,108938,2,55746,0,138,2,5,0
80103,80314,111405,1,55746,0,138,2,5,0
80104,80315,112043,0,55746,0,138,2,5,0
80105,80316,112485,1,55746,0,138,2,5,0
80106,80317,88086,2,55746,2,13,0,0,0
80107,80318,88087,2,55746,3,136,3,2,0
80108,80319,107573,0,55746,0,136,3,2,0
80109,80320,88090,0,55746,4,510,18,14,0
80110,80321,91003,2,55746,2,510,18,14,0
80111,80322,91108,2,55746,0,510,18,14,0
80112,80323,91115,3,55746,1,510,18,14,0
80113,80324,91119,0,55746,0,510,18,14,0
80114,80325,91133,1,55746,1,510,18,14,0
80115,80326,92382,1,55746,0,510,18,14,0
80116,80327,92395,0,55746,0,510,18,14,0
80117,80328,105903,1,55746,0,510,18,14,0
80118,80329,105928,4,55746,1,510,18,14,0
80119,80330,106117,2,55746,0,510,18,14,0
80120,80331,109965,1,55746,0,510,18,14,0
80121,80332,110756,1,55746,0,510,18,14,0
80122,80333,88094,0,55746,3,1,0,0,0
80123,80334,88097,-1,55746,5,1,0,0,0
80124,80335,88098,0,55746,0,1,0,0,0
80125,80336,88100,0,55746,0,33,0,1,0
80126,80337,89669,6,55746,5,33,0,1,0
80127,80338,88116,2,55746,1,36,0,0,0
80128,80339,88120,0,55746,0,108,2,1,0
80129,80340,99741,1,55746,3,108,2,1,0
80130,80341,99755,0,55746,0,108,2,1,0
80131,80342,88122,0,55746,0,8,1,0,0
80132,80343,90961,1,55746,0,8,1,0,0
80133,80344,91249,0,55746,4,8,1,0,0
80134,80345,88127,0,55746,0,1,0,0,0
80135,80346,88130,0,55746,1,1,0,0,0
80136,80347,88131,0,55746,0,321,7,2,0
80137,80348,91152,2,55746,0,321,7,2,0
80138,80349,91223,0,55746,9,321,7,2,0
80139,80350,91530,4,55746,1,321,7,2,0
80140,80351,91538,7,55746,5,321,7,2,0
80141,80352,94666,1,55746,0,321,7,2,0
80142,80353,88133,0,55746,5,1,1,0,0
80143,80354,88136,0,55746,4,16,2,0,0
80144,80355,88420,1,55746,0,16,2,0,0
80145,80356,88504,1,55746,0,16,2,0,0
80146,80357,88624,1,55746,0,16,2,0,0
80147,80358,90005,0,55746,3,16,2,0,0
80148,80359,88139,2,55746,1,11,2,0,0
80149,80360,89713,0,55746,0,11,2,0,0
80150,80361,89856,0,55746,0,11,2,0,0
80151,80362,89858,0,55746,0,11,2,0,0
80152,80363,88142,0,55746,3,1,0,0,0
80153,80364,88147,0,55746,11,101,2,1,0
80154,80365,88150,3,55746,2,19,8,3,0
80155,80366,88169,0,55746,1,19,8,3,0
80156,80367,88470,0,55746,4,19,8,3,0
80157,80368,88153,2,55746,8,11,0,0,0
80158,80369,88155,0,55746,0,103,1,1,0
80159,80370,88165,1,55746,4,6,0,0,0
80160,80371,88166,3,55746,6,149,5,37,2
80161,80372,89313,2,55746,0,149,5,37,2
80162,80373,88168,1,55746,2,6,2,0,0
80163,80374,88175,0,55746,9,6,2,0,0
80164,80375,93184,0,55746,0,6,2,0,0
80165,80376,94848,0,55746,0,6,2,0,0
80166,80377,88177,1,55746,4,6,0,0,0
80167,80378,88178,0,55746,0,1,0,0,0
80168,80379,88183,5,55746,4,28,3,2,0
80169,80380,114570,0,55746,0,28,3,2,0
80170,80381,88186,1,55746,4,20,5,0,0
80171,80382,89068,2,55746,5,20,5,0,0
80172,80383,88188,7,55746,16,61,13,2,0
80173,80384,88216,3,55746,1,61,13,2,0
80174,80385,89505,1,55746,1,61,13,2,0
80175,80386,88197,2,55746,0,11,0,0,0
80176,80387,88200,3,55746,0,16,0,0,0
80177,80388,88203,0,55746,2,1,0,0,0
80178,80389,88204,4,55746,4,21,2,0,0
80179,80390,88208,1,55746,4,8,0,0,0
80180,80391,88214,2,55746,4,43,4,1,0
80181,80392,99194,1,55746,0,43,4,1,0
80182,80393,105920,5,55746,2,43,4,1,0
80183,80394,88219,2,55746,1,11,0,0,0
80184,80395,88221,1,55746,2,118,0,3,0
80185,80396,97219,2,55746,3,118,0,3,0
80186,80397,88228,0,55746,1,3,0,0,0
80187,80398,88232,0,55746,0,101,0,0,0
80188,80399,88238,-1,55746,0,1,2,0,0
80189,80400,88240,0,55746,2,1,0,0,0
80190,80401,88242,0,55746,1,6,2,0,0
80191,80402,93969,1,55746,1,6,2,0,0
80192,80403,88244,1,55746,7,106,3,0,0
80193,80404,88249,0,55746,1,1,0,0,0
80194,80405,88252,2,55746,6,11,0,0,0
80195,80406,88263,1,55746,2,6,1,0,0
80196,80407,88265,1,55746,0,6,0,0,0
80197,80408,88266,0,55746,0,1,0,0,0
80198,80409,88269,0,55746,0,111,6,35,0
80199,80410,104740,1,55746,4,111,6,35,0
80200,80411,88270,1,55746,0,111,1,3,0
80201,80412,88280,1,55746,1,6,0,0,0
80202,80413,88282,0,55746,0,103,4,3,0
80203,80414,91172,0,55746,0,103,4,3,0
80204,80415,88284,1,55746,0,108,1,1,0
80205,80416,88294,0,55746,4,1,0,0,0
80206,80417,88296,1,55746,0,11,3,0,0
80207,80418,88297,4,55746,5,121,2,1,0
80208,80419,88302,2,55746,0,21,3,0,0
80209,80420,88307,0,55746,0,101,1,0,0
80210,80421,88318,0,55746,0,101,1,0,0
80211,80422,88315,3,55746,2,118,5,2,0
80212,80423,88317,1,55746,1,6,1,0,0
80213,80424,88375,0,55746,0,6,1,0,0
80214,80425,88319,2,55746,0,111,8,14,0
80215,80426,88320,3,55746,2,118,3,3,0
80216,80427,88330,-1,55746,1,3,4,0,0
80217,80428,88336,3,55746,0,16,2,1,0
80218,80429,88341,1,55746,0,106,2,0,0
80219,80430,88342,1,55746,0,31,2,5,0
80220,80431,91065,2,55746,0,31,2,5,0
80221,80432,91076,0,55746,0,31,2,5,0
80222,80433,103747,1,55746,0,31,2,5,0
80223,80434,104196,1,55746,0,31,2,5,0
80224,80435,106120,0,55746,0,31,2,5,0
80225,80436,88345,1,55746,0,116,4,2,0
80226,80437,91858,2,55746,0,116,4,2,0
80227,80438,88348,8,55746,5,143,5,1,0
80228,80439,88353,1,55746,1,6,7,0,0
80229,80440,88354,1,55746,0,86,7,3,0
80230,80441,88367,0,55746,0,86,7,3,0
80231,80442,89363,6,55746,0,86,7,3,0
80232,80443,90954,0,55746,0,86,7,3,0
80233,80444,88357,3,55746,0,23,3,1,0
80234,80445,92132,1,55746,0,23,3,1,0
80235,80446,110797,0,55746,7,23,3,1,0
80236,80447,88362,0,55746,0,1,0,0,0
80237,80448,88377,4,55746,4,123,4,2,0
80238,80449,88383,0,55746,2,1,1,0,0
80239,80450,88386,0,55746,0,101,0,0,0
80240,80451,103471,0,55746,0,101,0,0,0
80241,80452,114800,0,55746,1,101,0,0,0
80242,80453,88391,1,55746,5,6,2,0,0
80243,80454,88403,1,55746,4,11,2,0,0
80244,80455,93987,0,55746,1,11,2,0,0
80245,80456,94053,1,55746,1,11,2,0,0
80246,80457,88406,0,55746,1,4,3,0,0
80247,80458,88407,0,55746,0,101,1,1,0
80248,80459,88409,1,55746,1,6,0,0,0
80249,80460,88413,1,55746,0,6,0,0,0
80250,80461,88415,1,55746,0,18,0,1,0
80251,80462,115303,2,55746,0,18,0,1,0
80252,80463,88421,2,55746,0,23,5,0,0
80253,80464,88698,1,55746,0,23,5,0,0
80254,80465,90215,1,55746,2,23,5,0,0
80255,80466,93365,0,55746,3,23,5,0,0
80256,80467,88426,1,55746,5,6,0,0,0
80257,80468,95346,0,55746,0,6,0,0,0
80258,80469,88447,3,55746,10,16,1,0,0
80259,80470,88450,0,55746,0,1,3,0,0
80260,80471,88463,0,55746,0,1,3,0,0
80261,80472,88494,0,55746,1,1,3,0,0
80262,80473,90801,0,55746,0,1,3,0,0
80263,80474,88458,0,55746,0,1,3,0,0
80264,80475,90449,0,55746,0,1,3,0,0
80265,80476,90857,0,55746,0,1,3,0,0
80266,80477,88462,1,55746,0,6,0,0,0
80267,80478,88464,1,55746,0,58,0,1,0
80268,80479,88481,4,55746,7,123,2,2,0
80269,80480,88483,3,55746,3,31,2,0,0
80270,80481,88485,4,55746,3,23,8,0,0
80271,80482,88486,0,55746,0,1,0,0,0
80272,80483,88488,1,55746,0,34,2,1,0
80273,80484,88926,2,55746,5,34,2,1,0
80274,80485,89790,0,55746,1,34,2,1,0
80275,80486,91551,0,55746,0,34,2,1,0
80276,80487,93785,0,55746,0,34,2,1,0
80277,80488,94756,2,55746,1,34,2,1,0
80278,80489,99173,0,55746,3,34,2,1,0
80279,80490,109577,1,55746,0,34,2,1,0
80280,80491,88489,4,55746,0,141,4,6,0
80281,80492,88502,3,55746,0,36,4,0,0
80282,80493,92441,2,55746,2,36,4,0,0
80283,80494,88507,0,55746,2,1,1,0,0
80284,80495,88508,-1,55746,5,3,1,0,0
80285,80496,88509,3,55746,2,18,0,0,0
80286,80497,88510,0,55746,5,101,0,3,0
80287,80498,88513,1,55746,1,6,0,0,0
80288,80499,88516,1,55746,3,6,0,0,0
80289,80500,88523,0,55746,3,3,0,0,0
80290,80501,88524,0,55746,2,1,1,0,0
80291,80502,88526,0,55746,1,1,0,0,0
80292,80503,88535,1,55746,0,6,0,0,0
80293,80504,88541,0,55746,2,1,1,0,0
80294,80505,88545,2,55746,6,11,14,0,0
80295,80506,88559,1,55746,2,6,1,0,0
80296,80507,88567,1,55746,2,6,1,0,0
80297,80508,88568,2,55746,7,11,9,0,0
80298,80509,88572,1,55746,2,11,0,0,0
80299,80510,95155,0,55746,0,11,0,0,0
80300,80511,108313,1,55746,0,11,0,0,0
80301,80512,88580,1,55746,0,6,0,0,0
80302,80513,88593,0,55746,1,9,0,0,0
80303,80514,88595,3,55746,3,16,2,0,0
80304,80515,88599,1,55746,6,6,4,0,0
80305,80516,88600,5,55746,0,167,7,196,0
80306,80517,89039,3,55746,0,167,7,196,0
80307,80518,88601,3,55746,0,16,0,1,0
80308,80519,88607,21,55746,2,1223,42,18,0
80309,80520,88611,2,55746,4,1223,42,18,0
80310,80521,88645,2,55746,3,1223,42,18,0
80311,80522,88780,2,55746,0,1223,42,18,0
80312,80523,88904,3,55746,2,1223,42,18,0
80313,80524,89026,1,55746,2,1223,42,18,0
80314,80525,89027,0,55746,0,1223,42,18,0
80315,80526,89073,3,55746,2,1223,42,18,0
80316,80527,89077,3,55746,0,1223,42,18,0
80317,80528,89111,1,55746,2,1223,42,18,0
80318,80529,89160,3,55746,0,1223,42,18,0
80319,80530,89539,2,55746,6,1223,42,18,0
80320,80531,89611,5,55746,1,1223,42,18,0
80321,80532,91175,0,55746,1,1223,42,18,0
80322,80533,95511,6,55746,2,1223,42,18,0
80323,80534,95745,0,55746,1,1223,42,18,0
80324,80535,96395,2,55746,1,1223,42,18,0
80325,80536,96989,0,55746,6,1223,42,18,0
80326,80537,103547,13,55746,4,1223,42,18,0
80327,80538,103933,9,55746,1,1223,42,18,0
80328,80539,104852,6,55746,0,1223,42,18,0
80329,80540,104922,2,55746,0,1223,42,18,0
80330,80541,105054,3,55746,1,1223,42,18,0
80331,80542,105434,1,55746,5,1223,42,18,0
80332,80543,110283,1,55746,1,1223,42,18,0
80333,80544,111195,2,55746,1,1223,42,18,0
80334,80545,112520,4,55746,3,1223,42,18,0
80335,80546,112616,1,55746,0,1223,42,18,0
80336,80547,88614,1,55746,1,6,0,0,0
80337,80548,88618,1,55746,0,6,0,0,0
80338,80549,88620,0,55746,0,1,1,0,0
80339,80550,88681,0,55746,1,1,1,0,0
80340,80551,88626,0,55746,1,65,8,4,0
80341,80552,108663,1,55746,0,65,8,4,0
80342,80553,109735,2,55746,1,65,8,4,0
80343,80554,109919,1,55746,0,65,8,4,0
80344,80555,110025,1,55746,0,65,8,4,0
80345,80556,110216,3,55746,1,65,8,4,0
80346,80557,110258,0,55746,0,65,8,4,0
80347,80558,110666,0,55746,4,65,8,4,0
80348,80559,111407,1,55746,0,65,8,4,0
80349,80560,111941,0,55746,2,65,8,4,0
80350,80561,112145,0,55746,1,65,8,4,0
80351,80562,88628,4,55746,12,33,7,9,0
80352,80563,88973,1,55746,3,33,7,9,0
80353,80564,91488,1,55746,0,33,7,9,0
80354,80565,88632,1,55746,3,21,3,2,0
80355,80566,89209,1,55746,0,21,3,2,0
80356,80567,89212,1,55746,1,21,3,2,0
80357,80568,89227,1,55746,6,21,3,2,0
80358,80569,89523,0,55746,5,21,3,2,0
80359,80570,88641,-1,55746,4,1,0,0,0
80360,80571,88648,1,55746,3,106,5,0,0
80361,80572,88656,1,55746,2,6,0,0,0
80362,80573,88669,2,55746,0,18,2,3,0
80363,80574,91395,1,55746,7,18,2,3,0
80364,80575,88675,2,55746,0,111,5,1,0
80365,80576,88683,2,55746,0,429,45,30,5
80366,80577,90971,1,55746,3,429,45,30,5
80367,80578,91303,3,55746,0,429,45,30,5
80368,80579,93377,0,55746,0,429,45,30,5
80369,80580,93379,0,55746,0,429,45,30,5
80370,80581,100106,3,55746,0,429,45,30,5
80371,80582,100543,0,55746,2,429,45,30,5
80372,80583,101586,3,55746,4,429,45,30,5
80373,80584,107695,2,55746,4,429,45,30,5
80374,80585,107783,3,55746,3,429,45,30,5
80375,80586,108222,0,55746,2,429,45,30,5
80376,80587,108225,0,55746,0,429,45,30,5
80377,80588,108582,1,55746,2,429,45,30,5
80378,80589,108583,0,55746,0,429,45,30,5
80379,80590,109279,1,55746,6,429,45,30,5
80380,80591,109327,2,55746,1,429,45,30,5
80381,80592,109409,0,55746,0,429,45,30,5
80382,80593,109410,3,55746,0,429,45,30,5
80383,80594,109442,0,55746,0,429,45,30,5
80384,80595,109553,0,55746,0,429,45,30,5
80385,80596,109596,1,55746,5,429,45,30,5
80386,80597,110002,2,55746,2,429,45,30,5
80387,80598,110163,1,55746,0,429,45,30,5
80388,80599,110239,0,55746,0,429,45,30,5
80389,80600,110279,1,55746,3,429,45,30,5
80390,80601,110492,0,55746,2,429,45,30,5
80391,80602,110545,3,55746,1,429,45,30,5
80392,80603,110547,1,55746,2,429,45,30,5
80393,80604,112236,1,55746,0,429,45,30,5
80394,80605,112293,0,55746,2,429,45,30,5
80395,80606,88706,1,55746,0,227,22,5,0
80396,80607,90082,1,55746,2,227,22,5,0
80397,80608,92069,7,55746,0,227,22,5,0
80398,80609,105017,3,55746,0,227,22,5,0
80399,80610,106037,0,55746,1,227,22,5,0
80400,80611,110107,0,55746,0,227,22,5,0
80401,80612,88707,0,55746,2,11,2,0,0
80402,80613,89000,1,55746,5,11,2,0,0
80403,80614,90608,1,55746,3,11,2,0,0
80404,80615,88712,0,55746,2,1,0,0,0
80405,80616,88716,0,55746,0,4,2,0,0
80406,80617,88722,3,55746,11,28,0,0,0
80407,80618,88731,1,55746,2,28,0,0,0
80408,80619,88724,0,55746,0,1,0,0,0
80409,80620,88725,1,55746,2,6,1,0,0
80410,80621,88732,1,55746,1,6,0,0,0
80411,80622,88734,3,55746,0,18,0,2,0
80412,80623,112158,0,55746,3,18,0,2,0
80413,80624,88736,2,55746,0,11,1,0,0
80414,80625,88737,2,55746,0,116,9,20,0
80415,80626,90023,1,55746,2,116,9,20,0
80416,80627,90105,2,55746,0,116,9,20,0
80417,80628,90212,1,55746,1,116,9,20,0
80418,80629,90214,0,55746,1,116,9,20,0
80419,80630,91312,5,55746,0,116,9,20,0
80420,80631,91323,2,55746,8,116,9,20,0
80421,80632,94032,2,55746,2,116,9,20,0
80422,80633,96500,2,55746,2,116,9,20,0
80423,80634,97755,0,55746,2,116,9,20,0
80424,80635,104881,2,55746,1,116,9,20,0
80425,80636,107640,4,55746,10,116,9,20,0
80426,80637,108538,2,55746,0,116,9,20,0
80427,80638,108640,2,55746,1,116,9,20,0
80428,80639,108715,1,55746,1,116,9,20,0
80429,80640,109724,1,55746,0,116,9,20,0
80430,80641,110047,0,55746,2,116,9,20,0
80431,80642,110596,0,55746,0,116,9,20,0
80432,80643,88761,0,55746,5,4,1,0,0
80433,80644,88762,0,55746,0,1,1,0,0
80434,80645,88773,0,55746,2,1,0,0,0
80435,80646,88774,2,55746,6,113,1,1,0
80436,80647,88792,1,55746,0,11,1,0,0
80437,80648,88797,1,55746,1,6,0,0,0
80438,80649,88799,4,55746,0,21,0,0,0
80439,80650,88800,16,55746,0,81,4,5,0
80440,80651,88805,2,55746,1,11,1,0,0
80441,80652,88814,0,55746,1,1,0,0,0
80442,80653,88818,0,55746,2,1,0,0,0
80443,80654,88832,1,55746,0,6,0,0,0
80444,80655,88840,2,55746,3,11,1,0,0
80445,80656,88841,1,55746,2,11,5,0,0
80446,80657,96402,1,55746,1,11,5,0,0
80447,80658,99131,0,55746,0,11,5,0,0
80448,80659,88843,1,55746,0,6,0,0,0
80449,80660,88845,0,55746,1,101,0,0,0
80450,80661,88846,0,55746,0,1,0,0,0
80451,80662,88850,0,55746,2,1,0,0,0
80452,80663,88859,2,55746,0,18,1,0,0
80453,80664,88861,1,55746,0,18,1,0,0
80454,80665,88865,0,55746,2,103,2,3,0
80455,80666,89024,0,55746,0,103,2,3,0
80456,80667,89571,0,55746,2,103,2,3,0
80457,80668,90295,0,55746,0,103,2,3,0
80458,80669,90407,0,55746,0,103,2,3,0
80459,80670,90410,0,55746,0,103,2,3,0
80460,80671,90533,0,55746,0,103,2,3,0
80461,80672,88866,0,55746,1,1,0,0,0
80462,80673,88867,1,55746,0,106,1,37,0
80463,80674,89596,0,55746,0,106,1,37,0
80464,80675,88883,1,55746,1,40,0,4,0
80465,80676,89161,0,55746,9,40,0,4,0
80466,80677,90717,1,55746,11,40,0,4,0
80467,80678,94556,0,55746,2,40,0,4,0
80468,80679,95168,0,55746,2,40,0,4,0
80469,80680,95928,0,55746,0,40,0,4,0
80470,80681,97509,0,55746,0,40,0,4,0
80471,80682,104396,2,55746,0,40,0,4,0
80472,80683,88886,0,55746,1,1,0,0,0
80473,80684,88889,3,55746,0,31,2,1,0
80474,80685,88892,1,55746,0,106,0,0,0
80475,80686,88899,2,55746,4,31,0,3,0
80476,80687,94943,4,55746,1,31,0,3,0
80477,80688,100290,0,55746,0,31,0,3,0
80478,80689,88900,0,55746,2,101,0,0,0
80479,80690,88913,0,55746,0,101,0,6,0
80480,80691,88917,0,55746,0,1,3,0,0
80481,80692,91159,0,55746,1,1,3,0,0
80482,80693,88922,6,55746,5,31,3,0,0
80483,80694,88925,7,55746,4,71,2,1,0
80484,80695,88928,1,55746,1,6,2,0,0
80485,80696,88931,2,55746,0,11,3,0,0
80486,80697,88943,6,55746,0,33,1,85,0
80487,80698,88945,2,55746,3,11,0,0,0
80488,80699,88948,2,55746,1,21,0,0,0
80489,80700,88953,1,55746,2,6,1,0,0
80490,80701,88954,2,55746,0,11,0,0,0
80491,80702,88959,0,55746,0,101,0,1,0
80492,80703,88960,4,55746,4,21,6,0,0
80493,80704,88963,4,55746,3,23,0,1,0
80494,80705,88965,0,55746,0,1,0,0,0
80495,80706,88975,1,55746,0,18,6,2,0
